iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC,n_labeled_users
6,target_population,3,253,183,164,164,K-Fold,5,RandomForest,desc+numeric,311,True,0.5716666666666667,0.5686936090225564,0.5716666666666667,0.5689932350475728,0.7194833820039123,600
6,target_population,3,253,183,164,164,K-Fold,5,RandomForest,desc+numeric,311,False,0.5633333333333334,0.5635979960539368,0.5633333333333334,0.5578520634178267,0.7171787466914604,600
6,target_population,3,253,183,164,164,K-Fold,5,SVM,desc+numeric,311,True,0.5566666666666666,0.5753634430775663,0.5566666666666666,0.5533243614993473,0.7289383592668471,600
6,target_population,3,253,183,164,164,K-Fold,5,SVM,desc+numeric,311,False,0.5833333333333334,0.6080694900207095,0.5833333333333334,0.5733401990735488,0.7259749774671973,600
6,target_population,3,253,183,164,164,K-Fold,5,AdaBoost,desc+numeric,311,True,0.5466666666666666,0.544991621728907,0.5466666666666666,0.5442824339568318,0.7089193343788869,600
6,target_population,3,253,183,164,164,K-Fold,5,AdaBoost,desc+numeric,311,False,0.5533333333333333,0.5568585772903022,0.5533333333333333,0.5399844459144081,0.6978042229912761,600
6,target_population,3,253,183,164,164,K-Fold,5,XGBoost,desc+numeric,311,True,0.5816666666666667,0.5793956003582599,0.5816666666666667,0.5793996833949104,0.7147718907601359,600
6,target_population,3,253,183,164,164,K-Fold,5,XGBoost,desc+numeric,311,False,0.575,0.5728688417608765,0.575,0.5713265323812992,0.7135176054487292,600
6,target_population,3,253,183,164,164,K-Fold,5,LogReg,desc+numeric+iran,331,True,0.65,0.6686001191504246,0.65,0.653971544762657,0.8022851978047946,600
6,target_population,3,253,183,164,164,K-Fold,5,LogReg,desc+numeric+iran,331,False,0.6566666666666666,0.6650237034787597,0.6566666666666666,0.6577673030144224,0.8017885361488458,600
6,target_population,3,253,183,164,164,K-Fold,5,DecisionTree,desc+numeric+iran,331,True,0.5716666666666667,0.5703153551116377,0.5716666666666667,0.5705741061809256,0.6696944641362763,600
6,target_population,3,253,183,164,164,K-Fold,5,DecisionTree,desc+numeric+iran,331,False,0.54,0.5379374143573374,0.54,0.5388124272523968,0.6474352073215446,600
6,target_population,3,253,183,164,164,K-Fold,5,RandomForest,desc+numeric+iran,331,True,0.64,0.6379166001633761,0.64,0.6385914567951473,0.8098458281599347,600
6,target_population,3,253,183,164,164,K-Fold,5,RandomForest,desc+numeric+iran,331,False,0.645,0.644837328854278,0.645,0.6396143634258742,0.8094513781540138,600
6,target_population,3,253,183,164,164,K-Fold,5,SVM,desc+numeric+iran,331,True,0.6366666666666667,0.657034643453794,0.6366666666666667,0.6404868665326097,0.791552411324252,600
6,target_population,3,253,183,164,164,K-Fold,5,SVM,desc+numeric+iran,331,False,0.6333333333333333,0.6426165211603355,0.6333333333333333,0.6346474325955743,0.7863569241373418,600
6,target_population,3,253,183,164,164,K-Fold,5,AdaBoost,desc+numeric+iran,331,True,0.6116666666666667,0.6295838544710286,0.6116666666666667,0.6158490941098642,0.7883426744578479,600
6,target_population,3,253,183,164,164,K-Fold,5,AdaBoost,desc+numeric+iran,331,False,0.6483333333333333,0.6524507929428286,0.6483333333333333,0.6449845272107513,0.8004678724830727,600
6,target_population,3,253,183,164,164,K-Fold,5,XGBoost,desc+numeric+iran,331,True,0.6316666666666667,0.6299691822052562,0.6316666666666667,0.6296637166905179,0.7868469300386569,600
6,target_population,3,253,183,164,164,K-Fold,5,XGBoost,desc+numeric+iran,331,False,0.64,0.6382628794093912,0.64,0.637055315833848,0.7931399528871204,600
6,target_population,3,253,183,164,164,K-Fold,5,LogReg,tweets+numeric+iran,331,True,0.6633333333333333,0.6902319595298319,0.6633333333333333,0.6694835352094156,0.8152036531153681,600
6,target_population,3,253,183,164,164,K-Fold,5,LogReg,tweets+numeric+iran,331,False,0.6783333333333333,0.6922690468229247,0.6783333333333333,0.6805355214892604,0.8164289174376598,600
6,target_population,3,253,183,164,164,K-Fold,5,DecisionTree,tweets+numeric+iran,331,True,0.5483333333333333,0.5483195110727792,0.5483333333333333,0.5482768746955767,0.6549010771553554,600
6,target_population,3,253,183,164,164,K-Fold,5,DecisionTree,tweets+numeric+iran,331,False,0.5683333333333334,0.5697179166802882,0.5683333333333334,0.5689826443007358,0.6722966469908968,600
6,target_population,3,253,183,164,164,K-Fold,5,RandomForest,tweets+numeric+iran,331,True,0.6516666666666666,0.6536267200096988,0.6516666666666666,0.650889865230936,0.8154277584066579,600
6,target_population,3,253,183,164,164,K-Fold,5,RandomForest,tweets+numeric+iran,331,False,0.6683333333333333,0.669489945528148,0.6683333333333333,0.6620440829257286,0.8195293179965717,600
6,target_population,3,253,183,164,164,K-Fold,5,SVM,tweets+numeric+iran,331,True,0.66,0.6874689112189112,0.66,0.6665646808463703,0.8064108085606707,600
6,target_population,3,253,183,164,164,K-Fold,5,SVM,tweets+numeric+iran,331,False,0.6666666666666666,0.6808259676793338,0.6666666666666666,0.6696632630519034,0.8011246078884453,600
6,target_population,3,253,183,164,164,K-Fold,5,AdaBoost,tweets+numeric+iran,331,True,0.65,0.6765471283488904,0.65,0.6552784533391911,0.806910980905147,600
6,target_population,3,253,183,164,164,K-Fold,5,AdaBoost,tweets+numeric+iran,331,False,0.6583333333333333,0.6708607371794874,0.6583333333333333,0.654062526017812,0.8097298458591876,600
6,target_population,3,253,183,164,164,K-Fold,5,XGBoost,tweets+numeric+iran,331,True,0.6383333333333333,0.6351893618098783,0.6383333333333333,0.6346871828951551,0.8052201039316604,600
6,target_population,3,253,183,164,164,K-Fold,5,XGBoost,tweets+numeric+iran,331,False,0.6633333333333333,0.661606932656436,0.6633333333333333,0.6595196289610775,0.8091863863164817,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,numeric,11,True,0.676605504587156,0.6810516116371486,0.676605504587156,0.6780317035101082,0.7150478412060736,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,numeric,11,False,0.6743119266055045,0.6703371247955764,0.6743119266055045,0.6650874693714742,0.714896650035638,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,numeric,11,True,0.6651376146788991,0.6686363276983399,0.6651376146788991,0.6663857361587926,0.6608134084969439,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,numeric,11,False,0.6261467889908257,0.6347070813059467,0.6261467889908257,0.6283830979506618,0.6257046588479233,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,numeric,11,True,0.658256880733945,0.6590591891092039,0.658256880733945,0.6586269657359787,0.7189356141601331,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,numeric,11,False,0.6674311926605505,0.6629007582306431,0.6674311926605505,0.6621353994002185,0.7183308494783904,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,numeric,11,True,0.6697247706422018,0.6821235955858747,0.6697247706422018,0.6718659617477842,0.7225534028812719,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,numeric,11,False,0.676605504587156,0.7429110333172381,0.676605504587156,0.6231243272174286,0.6204237672519924,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,numeric,11,True,0.6857798165137615,0.688835412672072,0.6857798165137615,0.6868725952243826,0.7609775589105595,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,numeric,11,False,0.7087155963302753,0.7092869331899391,0.7087155963302753,0.698470712713132,0.7753947169485302,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,numeric,11,True,0.6972477064220184,0.6956681379712065,0.6972477064220184,0.6962210482084634,0.7436013736797771,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,numeric,11,False,0.7018348623853211,0.6999848368479114,0.7018348623853211,0.700536346848283,0.7349186807490442,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,numeric+iran,31,True,0.7637614678899083,0.7624613292084489,0.7637614678899083,0.762614610167348,0.8419836281561157,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,numeric+iran,31,False,0.786697247706422,0.7909093925721212,0.786697247706422,0.7812367452415756,0.8411844748266701,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,numeric+iran,31,True,0.6926605504587156,0.6941916659444424,0.6926605504587156,0.6932950577093815,0.6867966910732415,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,numeric+iran,31,False,0.7293577981651376,0.7280200659827359,0.7293577981651376,0.7284400279439295,0.7191732002851032,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,numeric+iran,31,True,0.7981651376146789,0.7981651376146789,0.7981651376146789,0.7981651376146789,0.8624160349035616,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,numeric+iran,31,False,0.7958715596330275,0.7960151562874658,0.7958715596330275,0.7931941289794631,0.8546944858420269,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,numeric+iran,31,True,0.7752293577981652,0.7769591376755776,0.7752293577981652,0.770433848625392,0.8491760081211257,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,numeric+iran,31,False,0.7775229357798165,0.7803395071425578,0.7775229357798165,0.7722161434222709,0.8297695414587787,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,numeric+iran,31,True,0.786697247706422,0.7858622169115288,0.786697247706422,0.7860729763468068,0.8627724140910171,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,numeric+iran,31,False,0.786697247706422,0.7877184339741976,0.786697247706422,0.7829847992368638,0.8575347199723536,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,numeric+iran,31,True,0.768348623853211,0.7670996017352961,0.768348623853211,0.7672240352126424,0.8476640964167693,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,numeric+iran,31,False,0.7912844036697247,0.7907223251511071,0.7912844036697247,0.7890906600039813,0.8583554720404328,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,desc+numeric,311,True,0.6903669724770642,0.6933967739439223,0.6903669724770642,0.6914437982138076,0.7366249811011037,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,desc+numeric,311,False,0.6857798165137615,0.6826573624738762,0.6857798165137615,0.677169757856255,0.7358906239875591,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,desc+numeric,311,True,0.6605504587155964,0.6640761119424182,0.6605504587155964,0.6618156777500089,0.6561048834748051,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,desc+numeric,311,False,0.6399082568807339,0.641942445619531,0.6399082568807339,0.6407614402378804,0.6330266312447352,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,desc+numeric,311,True,0.6720183486238532,0.6751513288565214,0.6720183486238532,0.6731589862561075,0.7268083543921036,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,desc+numeric,311,False,0.6720183486238532,0.6681001529051986,0.6720183486238532,0.6681519151623269,0.726516771420549,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,desc+numeric,311,True,0.6788990825688074,0.6922913424634368,0.6788990825688074,0.6809792536439412,0.7439685522365493,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,desc+numeric,311,False,0.694954128440367,0.6976215015677623,0.694954128440367,0.6801288640497206,0.7376725199248364,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,desc+numeric,311,True,0.6720183486238532,0.6772061110247241,0.6720183486238532,0.6735962022276266,0.7446921099807771,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,desc+numeric,311,False,0.6926605504587156,0.6969784292454647,0.6926605504587156,0.6757997514356384,0.7402643685608761,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,desc+numeric,311,True,0.6834862385321101,0.6830221064045264,0.6834862385321101,0.6832397538169408,0.7429318127821336,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,desc+numeric,311,False,0.694954128440367,0.6935296641431964,0.694954128440367,0.6940613532701646,0.742067863236787,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,desc+numeric+iran,331,True,0.7545871559633027,0.7533437698476905,0.7545871559633027,0.7536381008268633,0.8455474200306703,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,desc+numeric+iran,331,False,0.7889908256880734,0.7929759441172537,0.7889908256880734,0.783774751355097,0.8455042225534029,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,desc+numeric+iran,331,True,0.7018348623853211,0.7064707464858844,0.7018348623853211,0.703211156214251,0.6999935203784099,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,desc+numeric+iran,331,False,0.7385321100917431,0.7381562326385267,0.7385321100917431,0.7383284922835597,0.7308581178859155,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,desc+numeric+iran,331,True,0.7821100917431193,0.7816686974388379,0.7821100917431193,0.7818518319353167,0.860396552841314,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,desc+numeric+iran,331,False,0.7889908256880734,0.7880072874951982,0.7889908256880734,0.7874016159242353,0.8660446229940171,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,desc+numeric+iran,331,True,0.7752293577981652,0.775126145472507,0.7752293577981652,0.771812194476789,0.8466057582237199,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,desc+numeric+iran,331,False,0.7752293577981652,0.7797517337811708,0.7752293577981652,0.7688631830873554,0.8345752608047691,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,desc+numeric+iran,331,True,0.7935779816513762,0.7928629364642427,0.7935779816513762,0.7930673021788991,0.8622432449944922,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,desc+numeric+iran,331,False,0.7844036697247706,0.7850869916482169,0.7844036697247706,0.7808123129437999,0.8580314909609278,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,desc+numeric+iran,331,True,0.7798165137614679,0.7788588100008537,0.7798165137614679,0.7790698532425189,0.8565195792565714,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,desc+numeric+iran,331,False,0.7775229357798165,0.7763589526300922,0.7775229357798165,0.7757202239728967,0.8568435603360764,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,tweets+numeric+iran,331,True,0.786697247706422,0.7856224817305,0.786697247706422,0.7854409983833898,0.8578155035745912,600
6,target_population,2,253,183,0,183,K-Fold,5,LogReg,tweets+numeric+iran,331,False,0.8027522935779816,0.8106388020336992,0.8027522935779816,0.7967937691131497,0.8573835288019179,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,tweets+numeric+iran,331,True,0.7431192660550459,0.7427507431580266,0.7431192660550459,0.7429192204891114,0.7355666429080542,600
6,target_population,2,253,183,0,183,K-Fold,5,DecisionTree,tweets+numeric+iran,331,False,0.7477064220183486,0.7465068819893242,0.7477064220183486,0.7468508735070528,0.7380073003736581,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,tweets+numeric+iran,331,True,0.8256880733944955,0.8282306665980167,0.8256880733944955,0.8227844232311575,0.88082895958876,600
6,target_population,2,253,183,0,183,K-Fold,5,RandomForest,tweets+numeric+iran,331,False,0.8325688073394495,0.8391634985966235,0.8325688073394495,0.8285750357713997,0.889436056934275,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,tweets+numeric+iran,331,True,0.8142201834862385,0.8277451441644642,0.8142201834862385,0.8072983146546691,0.8456122162465711,600
6,target_population,2,253,183,0,183,K-Fold,5,SVM,tweets+numeric+iran,331,False,0.8188073394495413,0.8360711819501402,0.8188073394495413,0.8112676700310609,0.821724011317739,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,tweets+numeric+iran,331,True,0.8142201834862385,0.8159631295245193,0.8142201834862385,0.8112618438028806,0.8743061405213937,600
6,target_population,2,253,183,0,183,K-Fold,5,AdaBoost,tweets+numeric+iran,331,False,0.8096330275229358,0.8146535021574295,0.8096330275229358,0.8050921639592628,0.8844143502019481,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,tweets+numeric+iran,331,True,0.7912844036697247,0.7902729367942252,0.7912844036697247,0.7900551704611662,0.8659150305622152,600
6,target_population,2,253,183,0,183,K-Fold,5,XGBoost,tweets+numeric+iran,331,False,0.805045871559633,0.8055027700055725,0.805045871559633,0.8024887748680265,0.8545108965636407,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,numeric,11,True,0.625,0.8457649762023417,0.625,0.6995079884975329,0.7673920231446439,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,numeric,11,False,0.885,0.8634996087636932,0.885,0.8547569480635292,0.7626066892838412,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,numeric,11,True,0.7916666666666666,0.7973962829210935,0.7916666666666666,0.7943392506314904,0.6128158634970859,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,numeric,11,False,0.7833333333333333,0.7908389825998877,0.7833333333333333,0.7870038142234184,0.6081038318171598,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,numeric,11,True,0.8383333333333334,0.8250682548304492,0.8383333333333334,0.8310164926831592,0.7404932783448914,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,numeric,11,False,0.885,0.8365058479532164,0.885,0.8517249271743653,0.7327143474196773,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,numeric,11,True,0.5983333333333334,0.8528686800604712,0.5983333333333334,0.6843214548328767,0.7395066624291048,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,numeric,11,False,0.8766666666666667,0.83217978491924,0.8766666666666667,0.8444853862843061,0.6203521395296065,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,numeric,11,True,0.66,0.8363181863811276,0.66,0.7259093409426892,0.7467528582788205,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,numeric,11,False,0.8783333333333333,0.8323527568922305,0.8783333333333333,0.8453256704980843,0.7754738405750283,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,numeric,11,True,0.8433333333333334,0.816684748935941,0.8433333333333334,0.8282263767398573,0.7171635974422067,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,numeric,11,False,0.865,0.8297011344788363,0.865,0.8386217543012606,0.7151895963644078,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,numeric+iran,31,True,0.7216666666666667,0.8504640164122923,0.7216666666666667,0.7711172229706131,0.7715885215493017,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,numeric+iran,31,False,0.8683333333333333,0.8472023368369044,0.8683333333333333,0.8537835121537248,0.7888078153780184,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,numeric+iran,31,True,0.8166666666666667,0.8235036543801484,0.8166666666666667,0.8199163665051639,0.6772599939143701,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,numeric+iran,31,False,0.7966666666666666,0.8070075511841233,0.7966666666666666,0.8016938772803162,0.6434220333727853,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,numeric+iran,31,True,0.8483333333333334,0.8493178585130818,0.8483333333333334,0.8474150881840911,0.8250461042704925,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,numeric+iran,31,False,0.8816666666666667,0.8340602778689421,0.8816666666666667,0.8551792709930165,0.835784060967952,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,numeric+iran,31,True,0.68,0.8499909521726451,0.68,0.7437149303985126,0.7688702041525459,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,numeric+iran,31,False,0.8733333333333333,0.8490026780868787,0.8733333333333333,0.8533632452599366,0.7321256809486459,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,numeric+iran,31,True,0.7633333333333333,0.8647720831799779,0.7633333333333333,0.8042110880087451,0.8377578898722391,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,numeric+iran,31,False,0.875,0.84976526693918,0.875,0.8544770360121449,0.831514252170788,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,numeric+iran,31,True,0.86,0.845846158488744,0.86,0.8517406332685836,0.799880098474586,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,numeric+iran,31,False,0.855,0.822797952047952,0.855,0.8351616418745829,0.8082415723412096,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,desc+numeric,311,True,0.73,0.8373427672955974,0.73,0.7730146329910497,0.7511897604766861,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,desc+numeric,311,False,0.8816666666666667,0.8352845259128386,0.8816666666666667,0.8508930784209594,0.7633340382701652,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,desc+numeric,311,True,0.7783333333333333,0.7968912485510845,0.7783333333333333,0.7872230514096186,0.6241294318887723,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,desc+numeric,311,False,0.8033333333333333,0.8007231040564374,0.8033333333333333,0.8019728660260035,0.632770069674325,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,desc+numeric,311,True,0.8583333333333333,0.8333277136218313,0.8583333333333333,0.8415656565656565,0.762357242049849,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,desc+numeric,311,False,0.88,0.8297398192322404,0.88,0.845573578056233,0.7603375599764804,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,desc+numeric,311,True,0.74,0.8469163327005553,0.74,0.7843433875234584,0.7030509202259119,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,desc+numeric,311,False,0.8733333333333333,0.8303736647577271,0.8733333333333333,0.842944266080883,0.6621985881892339,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,desc+numeric,311,True,0.65,0.8181774208465504,0.65,0.7136496163869417,0.7337619228953834,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,desc+numeric,311,False,0.8816666666666667,0.8356885090218423,0.8816666666666667,0.8476061413689836,0.7518469019837011,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,desc+numeric,311,True,0.8566666666666667,0.8296064814814814,0.8566666666666667,0.8402355595574462,0.7231439403646781,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,desc+numeric,311,False,0.87,0.8408939393939394,0.87,0.8419044241810199,0.7203136717439204,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,desc+numeric+iran,331,True,0.7533333333333333,0.8435756162023247,0.7533333333333333,0.790775059086121,0.7638207387988256,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,desc+numeric+iran,331,False,0.87,0.8476033197831978,0.87,0.8546544647031322,0.7929992373110467,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,desc+numeric+iran,331,True,0.845,0.8339075642462739,0.845,0.8389782928853654,0.692471361264425,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,desc+numeric+iran,331,False,0.805,0.8102899000605693,0.805,0.8073200140565037,0.6432753249368967,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,desc+numeric+iran,331,True,0.8566666666666667,0.8498248807910643,0.8566666666666667,0.850252616150254,0.8427546939841419,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,desc+numeric+iran,331,False,0.8766666666666667,0.8298106060606062,0.8766666666666667,0.8479582289055972,0.8445407629813233,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,desc+numeric+iran,331,True,0.7766666666666666,0.8446166413114069,0.7766666666666666,0.8066166019844538,0.7583630408441051,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,desc+numeric+iran,331,False,0.8716666666666667,0.8532192013182127,0.8716666666666667,0.858215392447695,0.7687876135054779,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,desc+numeric+iran,331,True,0.7683333333333333,0.8592364070773603,0.7683333333333333,0.8050564373897707,0.8295075838461542,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,desc+numeric+iran,331,False,0.87,0.8330962066195459,0.87,0.8447164754961146,0.8337448361181286,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,desc+numeric+iran,331,True,0.8683333333333333,0.8505823211875844,0.8683333333333333,0.8566760875754208,0.8033391001232889,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,desc+numeric+iran,331,False,0.8616666666666667,0.8294815389924085,0.8616666666666667,0.8382881270261704,0.8099309197699108,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,tweets+numeric+iran,331,True,0.7383333333333333,0.8535221511679545,0.7383333333333333,0.7832230468342324,0.7740225687469824,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,LogReg,tweets+numeric+iran,331,False,0.8633333333333333,0.8420324856461922,0.8633333333333333,0.8488097858931192,0.7891780333068517,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,tweets+numeric+iran,331,True,0.8083333333333333,0.8055730994152047,0.8083333333333333,0.8069322747524847,0.6309113717897491,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,DecisionTree,tweets+numeric+iran,331,False,0.8,0.8066976971116315,0.8,0.8032780616819079,0.6542147859146907,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,tweets+numeric+iran,331,True,0.86,0.8688755369789853,0.86,0.8606712662574741,0.8298069074364639,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,RandomForest,tweets+numeric+iran,331,False,0.8766666666666667,0.8240724707391374,0.8766666666666667,0.8436906059505066,0.838729142129535,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,tweets+numeric+iran,331,True,0.7266666666666667,0.845244716766456,0.7266666666666667,0.775492721111616,0.7490289730962947,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,SVM,tweets+numeric+iran,331,False,0.8633333333333333,0.8383427894843751,0.8633333333333333,0.8461439372190349,0.7356869913827817,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,tweets+numeric+iran,331,True,0.8083333333333333,0.8544985452203268,0.8083333333333333,0.8282005430668943,0.7955363027428769,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,AdaBoost,tweets+numeric+iran,331,False,0.88,0.8615771656389423,0.88,0.863590386173373,0.8292718738566133,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,tweets+numeric+iran,331,True,0.8516666666666667,0.8402640823697229,0.8516666666666667,0.8452726874890055,0.8051410898162196,600
6,locals_vs_diaspora,3,31,59,510,31,K-Fold,5,XGBoost,tweets+numeric+iran,331,False,0.8583333333333333,0.8302807239057239,0.8583333333333333,0.8404185867895545,0.8074284223215318,600
6,locals_vs_diaspora,2,31,59,0,31,K-Fold,5,LogReg,numeric,11,True,0.7555555555555555,0.7853105469830208,0.7555555555555555,0.7612139917695474,0.8288682340076544,600
6,locals_vs_diaspora,2,31,59,0,31,K-Fold,5,LogReg,numeric,11,False,0.7777777777777778,0.7748885120281389,0.7777777777777778,0.775925925925926,0.8277747402952432,600
6,locals_vs_diaspora,2,31,59,0,31,K-Fold,5,DecisionTree,numeric,11,True,0.6777777777777778,0.6709037378392216,0.6777777777777778,0.6735801777404243,0.6317659923455441,600
